=== Job Started ===
Node: c1100a-s5.ufhpc
MODEL: google/gemma-2-27b
MODE: precision
--------------------------------------------------------
Running Precision Sweep: Model=google/gemma-2-27b, Dtype=float32
hf ({'pretrained': 'google/gemma-2-27b', 'dtype': 'float32', 'parallelize': True}), gen_kwargs: ({'temperature': 0, 'do_sample': False}), limit: None, num_fewshot: None, batch_size: 1
|                    Tasks                     |Version|     Filter     |n-shot|  Metric   |   |Value |   |Stderr|
| - cmmlu_chinese_food_culture                 |      1|none            |     0|acc        |↑  |0.5147|±  |0.0430|
|                                              |       |none            |     0|acc_norm   |↑  |0.5147|±  |0.0430|
| - cmmlu_chinese_foreign_policy               |      1|none            |     0|acc        |↑  |0.6729|±  |0.0456|
|                                              |       |none            |     0|acc_norm   |↑  |0.6729|±  |0.0456|
| - cmmlu_chinese_history                      |      1|none            |     0|acc        |↑  |0.6904|±  |0.0258|
|                                              |       |none            |     0|acc_norm   |↑  |0.6904|±  |0.0258|
| - cmmlu_chinese_literature                   |      1|none            |     0|acc        |↑  |0.4069|±  |0.0345|
|                                              |       |none            |     0|acc_norm   |↑  |0.4069|±  |0.0345|
| - cmmlu_chinese_teacher_qualification        |      1|none            |     0|acc        |↑  |0.6816|±  |0.0349|
|                                              |       |none            |     0|acc_norm   |↑  |0.6816|±  |0.0349|
| - cmmlu_clinical_knowledge                   |      1|none            |     0|acc        |↑  |0.5612|±  |0.0323|
|                                              |       |none            |     0|acc_norm   |↑  |0.5612|±  |0.0323|
| - cmmlu_college_actuarial_science            |      1|none            |     0|acc        |↑  |0.2925|±  |0.0444|
|                                              |       |none            |     0|acc_norm   |↑  |0.2925|±  |0.0444|
| - cmmlu_college_education                    |      1|none            |     0|acc        |↑  |0.6636|±  |0.0459|
|                                              |       |none            |     0|acc_norm   |↑  |0.6636|±  |0.0459|
| - cmmlu_college_engineering_hydrology        |      1|none            |     0|acc        |↑  |0.5943|±  |0.0479|
|                                              |       |none            |     0|acc_norm   |↑  |0.5943|±  |0.0479|
| - cmmlu_college_law                          |      1|none            |     0|acc        |↑  |0.5648|±  |0.0479|
|                                              |       |none            |     0|acc_norm   |↑  |0.5648|±  |0.0479|
| - cmmlu_college_mathematics                  |      1|none            |     0|acc        |↑  |0.3143|±  |0.0455|
|                                              |       |none            |     0|acc_norm   |↑  |0.3143|±  |0.0455|
| - cmmlu_college_medical_statistics           |      1|none            |     0|acc        |↑  |0.6604|±  |0.0462|
|                                              |       |none            |     0|acc_norm   |↑  |0.6604|±  |0.0462|
| - cmmlu_college_medicine                     |      1|none            |     0|acc        |↑  |0.6410|±  |0.0291|
|                                              |       |none            |     0|acc_norm   |↑  |0.6410|±  |0.0291|
| - cmmlu_computer_science                     |      1|none            |     0|acc        |↑  |0.6961|±  |0.0323|
|                                              |       |none            |     0|acc_norm   |↑  |0.6961|±  |0.0323|
| - cmmlu_computer_security                    |      1|none            |     0|acc        |↑  |0.7895|±  |0.0313|
|                                              |       |none            |     0|acc_norm   |↑  |0.7895|±  |0.0313|
| - cmmlu_conceptual_physics                   |      1|none            |     0|acc        |↑  |0.6463|±  |0.0396|
|                                              |       |none            |     0|acc_norm   |↑  |0.6463|±  |0.0396|
| - cmmlu_construction_project_management      |      1|none            |     0|acc        |↑  |0.4676|±  |0.0425|
|                                              |       |none            |     0|acc_norm   |↑  |0.4676|±  |0.0425|
| - cmmlu_economics                            |      1|none            |     0|acc        |↑  |0.6981|±  |0.0365|
|                                              |       |none            |     0|acc_norm   |↑  |0.6981|±  |0.0365|
| - cmmlu_education                            |      1|none            |     0|acc        |↑  |0.5460|±  |0.0391|
|                                              |       |none            |     0|acc_norm   |↑  |0.5460|±  |0.0391|
| - cmmlu_electrical_engineering               |      1|none            |     0|acc        |↑  |0.5581|±  |0.0380|
|                                              |       |none            |     0|acc_norm   |↑  |0.5581|±  |0.0380|
| - cmmlu_elementary_chinese                   |      1|none            |     0|acc        |↑  |0.4206|±  |0.0312|
|                                              |       |none            |     0|acc_norm   |↑  |0.4206|±  |0.0312|
| - cmmlu_elementary_commonsense               |      1|none            |     0|acc        |↑  |0.5707|±  |0.0353|
|                                              |       |none            |     0|acc_norm   |↑  |0.5707|±  |0.0353|
| - cmmlu_elementary_information_and_technology|      1|none            |     0|acc        |↑  |0.8109|±  |0.0254|
|                                              |       |none            |     0|acc_norm   |↑  |0.8109|±  |0.0254|
| - cmmlu_elementary_mathematics               |      1|none            |     0|acc        |↑  |0.3913|±  |0.0323|
|                                              |       |none            |     0|acc_norm   |↑  |0.3913|±  |0.0323|
| - cmmlu_ethnology                            |      1|none            |     0|acc        |↑  |0.5259|±  |0.0431|
|                                              |       |none            |     0|acc_norm   |↑  |0.5259|±  |0.0431|
| - cmmlu_food_science                         |      1|none            |     0|acc        |↑  |0.6713|±  |0.0394|
|                                              |       |none            |     0|acc_norm   |↑  |0.6713|±  |0.0394|
| - cmmlu_genetics                             |      1|none            |     0|acc        |↑  |0.6364|±  |0.0364|
|                                              |       |none            |     0|acc_norm   |↑  |0.6364|±  |0.0364|
| - cmmlu_global_facts                         |      1|none            |     0|acc        |↑  |0.6309|±  |0.0397|
|                                              |       |none            |     0|acc_norm   |↑  |0.6309|±  |0.0397|
| - cmmlu_high_school_biology                  |      1|none            |     0|acc        |↑  |0.5148|±  |0.0386|
|                                              |       |none            |     0|acc_norm   |↑  |0.5148|±  |0.0386|
| - cmmlu_high_school_chemistry                |      1|none            |     0|acc        |↑  |0.3939|±  |0.0427|
|                                              |       |none            |     0|acc_norm   |↑  |0.3939|±  |0.0427|
| - cmmlu_high_school_geography                |      1|none            |     0|acc        |↑  |0.5847|±  |0.0456|
|                                              |       |none            |     0|acc_norm   |↑  |0.5847|±  |0.0456|
| - cmmlu_high_school_mathematics              |      1|none            |     0|acc        |↑  |0.3659|±  |0.0377|
|                                              |       |none            |     0|acc_norm   |↑  |0.3659|±  |0.0377|
| - cmmlu_high_school_physics                  |      1|none            |     0|acc        |↑  |0.5636|±  |0.0475|
|                                              |       |none            |     0|acc_norm   |↑  |0.5636|±  |0.0475|
| - cmmlu_high_school_politics                 |      1|none            |     0|acc        |↑  |0.5245|±  |0.0419|
|                                              |       |none            |     0|acc_norm   |↑  |0.5245|±  |0.0419|
| - cmmlu_human_sexuality                      |      1|none            |     0|acc        |↑  |0.6746|±  |0.0419|
|                                              |       |none            |     0|acc_norm   |↑  |0.6746|±  |0.0419|
| - cmmlu_international_law                    |      1|none            |     0|acc        |↑  |0.4973|±  |0.0369|
|                                              |       |none            |     0|acc_norm   |↑  |0.4973|±  |0.0369|
| - cmmlu_journalism                           |      1|none            |     0|acc        |↑  |0.6105|±  |0.0373|
|                                              |       |none            |     0|acc_norm   |↑  |0.6105|±  |0.0373|
| - cmmlu_jurisprudence                        |      1|none            |     0|acc        |↑  |0.6107|±  |0.0241|
|                                              |       |none            |     0|acc_norm   |↑  |0.6107|±  |0.0241|
| - cmmlu_legal_and_moral_basis                |      1|none            |     0|acc        |↑  |0.8505|±  |0.0244|
|                                              |       |none            |     0|acc_norm   |↑  |0.8505|±  |0.0244|
| - cmmlu_logical                              |      1|none            |     0|acc        |↑  |0.6667|±  |0.0427|
|                                              |       |none            |     0|acc_norm   |↑  |0.6667|±  |0.0427|
| - cmmlu_machine_learning                     |      1|none            |     0|acc        |↑  |0.6803|±  |0.0424|
|                                              |       |none            |     0|acc_norm   |↑  |0.6803|±  |0.0424|
| - cmmlu_management                           |      1|none            |     0|acc        |↑  |0.7667|±  |0.0293|
|                                              |       |none            |     0|acc_norm   |↑  |0.7667|±  |0.0293|
| - cmmlu_marketing                            |      1|none            |     0|acc        |↑  |0.7000|±  |0.0343|
|                                              |       |none            |     0|acc_norm   |↑  |0.7000|±  |0.0343|
| - cmmlu_marxist_theory                       |      1|none            |     0|acc        |↑  |0.6878|±  |0.0338|
|                                              |       |none            |     0|acc_norm   |↑  |0.6878|±  |0.0338|
| - cmmlu_modern_chinese                       |      1|none            |     0|acc        |↑  |0.3966|±  |0.0456|
|                                              |       |none            |     0|acc_norm   |↑  |0.3966|±  |0.0456|
| - cmmlu_nutrition                            |      1|none            |     0|acc        |↑  |0.6000|±  |0.0408|
|                                              |       |none            |     0|acc_norm   |↑  |0.6000|±  |0.0408|
| - cmmlu_philosophy                           |      1|none            |     0|acc        |↑  |0.6667|±  |0.0462|
|                                              |       |none            |     0|acc_norm   |↑  |0.6667|±  |0.0462|
| - cmmlu_professional_accounting              |      1|none            |     0|acc        |↑  |0.6057|±  |0.0370|
|                                              |       |none            |     0|acc_norm   |↑  |0.6057|±  |0.0370|
| - cmmlu_professional_law                     |      1|none            |     0|acc        |↑  |0.4597|±  |0.0344|
|                                              |       |none            |     0|acc_norm   |↑  |0.4597|±  |0.0344|
| - cmmlu_professional_medicine                |      1|none            |     0|acc        |↑  |0.4814|±  |0.0258|
|                                              |       |none            |     0|acc_norm   |↑  |0.4814|±  |0.0258|
| - cmmlu_professional_psychology              |      1|none            |     0|acc        |↑  |0.7026|±  |0.0301|
|                                              |       |none            |     0|acc_norm   |↑  |0.7026|±  |0.0301|
| - cmmlu_public_relations                     |      1|none            |     0|acc        |↑  |0.6437|±  |0.0364|
|                                              |       |none            |     0|acc_norm   |↑  |0.6437|±  |0.0364|
| - cmmlu_security_study                       |      1|none            |     0|acc        |↑  |0.7259|±  |0.0385|
|                                              |       |none            |     0|acc_norm   |↑  |0.7259|±  |0.0385|
| - cmmlu_sociology                            |      1|none            |     0|acc        |↑  |0.5973|±  |0.0327|
|                                              |       |none            |     0|acc_norm   |↑  |0.5973|±  |0.0327|
| - cmmlu_sports_science                       |      1|none            |     0|acc        |↑  |0.6000|±  |0.0383|
|                                              |       |none            |     0|acc_norm   |↑  |0.6000|±  |0.0383|
| - cmmlu_traditional_chinese_medicine         |      1|none            |     0|acc        |↑  |0.3784|±  |0.0358|
|                                              |       |none            |     0|acc_norm   |↑  |0.3784|±  |0.0358|
| - cmmlu_virology                             |      1|none            |     0|acc        |↑  |0.7396|±  |0.0339|
|                                              |       |none            |     0|acc_norm   |↑  |0.7396|±  |0.0339|
| - cmmlu_world_history                        |      1|none            |     0|acc        |↑  |0.6894|±  |0.0366|
|                                              |       |none            |     0|acc_norm   |↑  |0.6894|±  |0.0366|
| - cmmlu_world_religions                      |      1|none            |     0|acc        |↑  |0.6813|±  |0.0370|
|                                              |       |none            |     0|acc_norm   |↑  |0.6813|±  |0.0370|
|gsm8k                                         |      3|flexible-extract|     5|exact_match|↑  |0.7506|±  |0.0119|
|                                              |       |strict-match    |     5|exact_match|↑  |0.7453|±  |0.0120|
|humaneval                                     |      1|create_test     |     0|pass@1     |   |0.4939|±  |0.0392|
|piqa                                          |      1|none            |     0|acc        |↑  |0.8308|±  |0.0087|
|                                              |       |none            |     0|acc_norm   |↑  |0.8471|±  |0.0084|

|Groups|Version|Filter|n-shot| Metric |   |Value |   |Stderr|
|------|------:|------|------|--------|---|-----:|---|-----:|
|cmmlu |      1|none  |      |acc     |↑  |0.5915|±  |0.0044|
|      |       |none  |      |acc_norm|↑  |0.5915|±  |0.0044|

Completed Dtype=bfloat16
=== Job Completed ===
